product_id,name,current_price,rating,num_reviews,link,image_url,store_name,last_update
0156,"Mangix for iPhone 15 Pro Max Case with Camera Cover,Slim Fit Thin Polycarbonate Protective Shockproof Cover with Slide Camera Cover, Upgraded Case for Apple iPhone 15 Pro Max 6.7inch Black",26.08,4.4,1839,https://www.amazon.sg/Mangix-Polycarbonate-Protective-Shockproof-Upgraded/dp/B0CGLQGSH4/ref=sr_1_47?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-47,https://m.media-amazon.com/images/I/710dLZ+VqzL._AC_UL320_.jpg,Amazon,1/6/25
0157,"EYZUTAK Case for iPhone 15 Pro Max, Colorful Retro Oil Painting Printed Flower Laser Glossy Pattern Cute Curly Wave Edge Exquisite Phone Cover Stylish Durable TPU Protective Case for Girls Women-Green",17.33,4.4,9634,https://www.amazon.sg/EYZUTAK-iPhone-Pro-Max-Women-Green/dp/B0CKGBD1ZN/ref=sr_1_48?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-48,https://m.media-amazon.com/images/I/714y65RRdxL._AC_UL320_.jpg,Amazon,1/6/25
0158,"Scooch Phone 15 Pro Max Case with Card Holder [Wingmate] Phone 15 Pro Max Wallet Case with Hidden Card Slot and RFID Protection, Holds Up to 5 Cards, Military Grade Drop Protection, Black",17.99,4.3,358,https://www.amazon.sg/Scooch-Holder-Wingmate-Protection-Military/dp/B0CGC663J6/ref=sr_1_49?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-49,https://m.media-amazon.com/images/I/71Cq4RtR+3L._AC_UL320_.jpg,Amazon,1/6/25
0159,"UEEBAI Magnetic for iPhone 15 Pro Max Case, Cute Cover Compatible with MagSafe, 2025 Transparent Clear Wave Design Wavy Frame Matte Phone Case- Gold",17.27,4.7,4,https://www.amazon.sg/UEEBAI-iPhone-Pro-Max-Transparent/dp/B0DT19CH1G/ref=sr_1_50?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-50,https://m.media-amazon.com/images/I/61tvZ82W2uL._AC_UL320_.jpg,Amazon,1/6/25
0160,"Pelican Shield Brushed Aluminum - iPhone 15 Pro Max Case 6.7"" [Compatible with MagSafe] [21ft Military Grade Drop Protection] Magnetic Charging Phone Case Cover w/Belt Clip Holster Kickstand - Black",40.73,4.3,412,https://www.amazon.sg/Pelican-Shield-Brushed-Aluminum-Compatible/dp/B0CC6QKHLB/ref=sr_1_51?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-51,https://m.media-amazon.com/images/I/61E7EoJHeSL._AC_UL320_.jpg,Amazon,1/6/25
0161,"UEEBAI Magnetic for iPhone 15 Pro Max Case, Bow Case Compatible with MagSafe, Wireless Slim Clear Ribbon Aesthetic Phone Cover Anti-Yellowing Shockproof Protective Cover for Women Girl - Pink",16.26,3.8,27,https://www.amazon.sg/UEEBAI-iPhone-Pro-Max-Anti-Yellowing/dp/B0DN6SKGS1/ref=sr_1_52?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-52,https://m.media-amazon.com/images/I/61ZBAYuyO2L._AC_UL320_.jpg,Amazon,1/6/25
0162,"BENTOBEN for iPhone 15 Pro Max Phone Case,iPhone 15 Pro Max Magnetic Case [Compatible with MagSafe] Translucent Matte Shockproof Women Men Protective Case Cover for iPhone 15 Pro Max 6.7"",Tender Pink",21.21,4.4,1225,https://www.amazon.sg/BENTOBEN-Compatible-Translucent-Shockproof-Protective/dp/B0CX526QKX/ref=sr_1_53?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-53,https://m.media-amazon.com/images/I/61-OBuX137L._AC_UL320_.jpg,Amazon,1/6/25
0163,"Speck iPhone 15 Pro Max Case - ClickLock No-Slip Interlock, MagSafe Compatible, Drop Protection Grip - Soft Touch 6.7 Inch Phone Case - Presidio2 Grip Charcoal Grey/Cool Bronze/White",27.99,4.4,323,https://www.amazon.sg/Speck-iPhone-Pro-Max-Case/dp/B0CFVWFNFD/ref=sr_1_54?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-54,https://m.media-amazon.com/images/I/71B34Y9F7SL._AC_UL320_.jpg,Amazon,1/6/25
0164,Spigen Compatible for iPhone 15 Pro Max Case Liquid Crystal - Crystal Clear,16.79,4.2,313,https://www.amazon.sg/Spigen-Compatible-iPhone-Liquid-Crystal/dp/B0C5S85TD2/ref=sr_1_55?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-55,https://m.media-amazon.com/images/I/71Ist-T6D1L._AC_UL320_.jpg,Amazon,1/6/25
0165,TORRO Leather Case Compatible with iPhone 15 Pro Max – Premium Leather Wallet Case with Kickstand and Card Slots - Navy Blue,62.99,4.4,1358,https://www.amazon.sg/TORRO-Leather-Case-Compatible-iPhone/dp/B0CC6C5YLB/ref=sr_1_56?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-56,https://m.media-amazon.com/images/I/7179qJQmhSL._AC_UL320_.jpg,Amazon,1/6/25
0166,Magnetic Luxury Matte Translucent Armor Shockproof Case For iPhone 16 15 14 13 12 11 Pro Max For Magsafe Wireless Charge Cover,2.44,3.0,3,https://www.lazada.sg//www.lazada.sg/products/pdp-i3440552290.html,https://img.lazcdn.com/g/ff/kf/Sbee4dfed9c9f4932a090e209cbe67b08Y.jpg_200x200q80.avif,Lazada,1/6/25
0167,Military Grade Shockproof Transparent TPU Phone Case For iPhone 12 13 14 15 16 Pro Max Plus XS Max XR X 8 7 6 6S Plus + SE 2020 2022 Protective Soft Case Cover For iPhone 11 Pro Max Back Cover Protective Casing,1.99,4.0,3570,https://www.lazada.sg//www.lazada.sg/products/pdp-i686230665.html,https://img.lazcdn.com/g/p/c7e054943570696e02ca816032068b5f.jpg_200x200q80.avif,Lazada,1/6/25
0168,KISSCASE For iphone 14 pro max 14 plus 13 pro max 13 mini 11 12 pro max x xs max xr 7 8 plus Wallet and Card Pocket Bracket Photo Frame 4 In 1 Leather Flip Phone Case,3.55,4.0,521,https://www.lazada.sg//www.lazada.sg/products/pdp-i1199958854.html,https://img.lazcdn.com/g/p/9e1d723c2a6af5b6110071ab1dcacbcf.jpg_200x200q80.avif,Lazada,1/6/25
0169,Magnetic Case For IPhone 15 14 13 12 11 Pro Max Plus Clear Lens Protection For Magsafe Wireless Charging Plating Cases Cover,1.89,4.0,50,https://www.lazada.sg//www.lazada.sg/products/pdp-i3053286350.html,https://img.lazcdn.com/g/p/a955a135ba057a67021d2fe00b1eb857.jpg_200x200q80.avif,Lazada,1/6/25
0170,CrashStar With Logo Official Liquid Silicone Phone Case For iPhone 16 15 14 Pro Max 13 12 11 Pro Max Shockproof Soft Phone Casing With Velvet Inside Anti-fall Anti-drop Phone Cover Shell Hot Sale,2.98,4.0,129,https://www.lazada.sg//www.lazada.sg/products/pdp-i3074895443.html,https://img.lazcdn.com/g/p/380d883157bc38c7ee818e212edb34f4.jpg_200x200q80.avif,Lazada,1/6/25
0171,Luxury Plating Clear Phone Case For iPhone 11 12 13 14 15 Pro Max 14 15 16 Plus 16 Pro Max Shockproof Soft TPU Silicone Cover Cases High Quality Transparent Protective Casing,1.60,4.0,1036,https://www.lazada.sg//www.lazada.sg/products/pdp-i1048224548.html,https://img.lazcdn.com/g/p/0bd2d3dc94d7e24aea30800f81f8e1c0.jpg_200x200q80.avif,Lazada,1/6/25
0172,New Senior Plating Clear Case for iPhone 16 15 14 13 11 12 Pro Max 16 Plus Ring Bracket Shockproof Magsafe Magnetic Soft Cover,3.74,4.0,8,https://www.lazada.sg//www.lazada.sg/products/pdp-i3369390644.html,https://img.lazcdn.com/g/p/5a73cff081e7c27eea2786625694b747.jpg_200x200q80.avif,Lazada,1/6/25
0173,CrashStar With Logo Straight Square Side Silicone Phone Case For iPhone 16 15 14 13 12 11 Pro Max Mini X XR XS Max Soft Shockproof Phone Casing Simple Solid Color Phone Cover Shell With Velvet Inside,2.50,4.0,1213,https://www.lazada.sg//www.lazada.sg/products/pdp-i1139224902.html,https://img.lazcdn.com/g/p/d6d89e11716c6d2a2787dc8d00e61699.jpg_200x200q80.avif,Lazada,1/6/25
0174,Square Silicone Phone Case for IPhone 15 14 13 12 Mini 11 Pro Max X XR XS Max 7 8 Plus SE 2 Fashion Wallet Funda with Card Holder Soft TPU Back Cover,3.59,4.0,403,https://www.lazada.sg//www.lazada.sg/products/pdp-i1944381107.html,https://img.lazcdn.com/g/p/a6ad5f064bd461dad1285dd73564c7e0.png_200x200q80.avif,Lazada,1/6/25
0175,0.4mm Ultra Thin Camera Protect Matte Case for IPhone 16 Pro Max 15 Pro Max iPhone 15 Plus 14 Plus 14 13 Pro Max 13 Mini 12 11 Pro X XS Max XR 8 7 Plus SE 2020 SE3 2022 Anti Fingerprint Soft PP Phone Case,1.33,4.0,335,https://www.lazada.sg//www.lazada.sg/products/pdp-i2106281997.html,https://img.lazcdn.com/g/p/b3c6e023cf1b33564115f49550e89885.jpg_200x200q80.avif,Lazada,1/6/25
0176,UAG iPhone 15 Pro Max Case Pathfinder MagSafe Case with Built-in Magnet Casing Drop Protection iPhone Cover,55.99,4.0,44,https://www.lazada.sg//www.lazada.sg/products/pdp-i2860881426.html,https://img.lazcdn.com/g/p/d3284e6c530d233bee39da8b38112e8d.jpg_200x200q80.avif,Lazada,1/6/25
0177,ESR Boost Flickstand Case (HaloLock) | iPhone 15 Pro Max,28.00,5.0,1,https://www.lazada.sg//www.lazada.sg/products/pdp-i3120466926.html,https://img.lazcdn.com/g/p/f28bc647bec720e1c093e9853ac1a954.png_200x200q80.avif,Lazada,1/6/25
0178,ESR Boost Kickstand Case |  iPhone 15 /  iPhone 15 Plus / iPhone 15 Pro / iPhone 15 Pro Max,22.00,5.0,8,https://www.lazada.sg//www.lazada.sg/products/pdp-i2304233977.html,https://img.lazcdn.com/g/p/5c6dd59de064cde6ccd350343cbb4621.png_200x200q80.avif,Lazada,1/6/25
0179,Shieldmonster iPhone Case 16e/16 Pro Max/16 Pro/16/16 Plus/15 Pro Max/15 Pro/14 Pro Max/13 Pro Max/12/ 11/XS  Casing Clear Hard Soft Transparent Clear TPU cover,3.99,4.0,935,https://www.lazada.sg//www.lazada.sg/products/pdp-i2374234860.html,https://img.lazcdn.com/g/p/69cf882ae068514ad30bbe048e2baf91.jpg_200x200q80.avif,Lazada,1/6/25
0180,CrashStar With Lens Films MagSafe Stand Thickened Corners Plating Transparent Hard Shockproof Phone Case For iPhone 16 15 14 Pro Max Plus 13 12 11 Pro Max Wireless Charging Phone Casing Clear Anti-fall Phone Cover Shell,4.98,4.0,719,https://www.lazada.sg//www.lazada.sg/products/pdp-i2938537055.html,https://img.lazcdn.com/g/p/db658cbd8733ff1282e7cbb2bcb1698c.jpg_200x200q80.avif,Lazada,1/6/25
0181,Anti-fall Transparent Plating Magsafe Magnetic Phone Case For iPhone 16 15 14 Pro 13 12 11 Pro Max 14 15 Plus Shockproof TPU Soft Silicone Full Cover Camera With Lens films Phone Cover Wireless Charging Phone Casing,3.06,4.0,846,https://www.lazada.sg//www.lazada.sg/products/pdp-i2870941023.html,https://img.lazcdn.com/g/p/a35ca87bc1fde2b725faf3b5444fea02.jpg_200x200q80.avif,Lazada,1/6/25
0182,MagSafe 360 ° Rotatable Magnetic Ring Stand Phone Case For iPhone 16 15 14 13 12 Pro Max Plus Translucent Matte Kickstand Cover For iPhone 16 Pro Max Clear Military Shockproof Bracket Casing,10.64,5.0,165,https://www.lazada.sg//www.lazada.sg/products/pdp-i3039805186.html,https://img.lazcdn.com/g/p/acb93000ec736b383d8c76601d33336c.jpg_200x200q80.avif,Lazada,1/6/25
0183,(SG) LionShield iPhone 16 Pro Max / 16 Pro / 16 / 16e / Plus / 15 / 14 / 13 / 12 Magsafe Warden Case Phone Casing Hard Cover,14.99,5.0,1661,https://www.lazada.sg//www.lazada.sg/products/pdp-i2559310602.html,https://img.lazcdn.com/g/p/363fb6dd082722ac3b7daeac1bb896f2.jpg_200x200q80.avif,Lazada,1/6/25
0184,LionShield iPhone 16 Pro Max/16 Pro/16/16e/Plus/15/14/13/12/11/XR/XS/SE/8/7 Lucid Case - Hard/Soft Clear Phone Casing Cover,4.99,4.0,5080,https://www.lazada.sg//www.lazada.sg/products/pdp-i1250364037.html,https://img.lazcdn.com/g/p/7149074a14577ed1b5942e6b0f7314b6.jpg_200x200q80.avif,Lazada,1/6/25
0185,For iPhone 11 12 13 14 15 16 Pro Max Shockproof Silicone Cover,2.66,5.0,11,https://www.lazada.sg//www.lazada.sg/products/pdp-i3152822371.html,https://img.lazcdn.com/g/p/00536ebf58e612a1ef3aeb1fc8ef2b4d.jpg_200x200q80.avif,Lazada,1/6/25
0186,2024Magnetic Luxury Matte Translucent Shockproof Case For iPhone 16 Pro Max 15 14 13 12 11 Pro Max For Magsafe Wireless Charg,2.30,4.0,86,https://www.lazada.sg//www.lazada.sg/products/pdp-i3351419402.html,https://img.lazcdn.com/g/ff/kf/Se95ec554f0a341b3ab9254e64636fb79t.jpg_200x200q80.avif,Lazada,1/6/25
0187,CrashStar Thickened Transparent Silicone Shockproof Phone Case With Four Corners Anti-fall For iPhone 16e 15 14 13 12 11 Pro Max Mini XS XR X 8 7 6 6S Plus + SE 2020 Clear Soft Phone Casing Simple Phone Cover,1.80,4.0,729,https://www.lazada.sg//www.lazada.sg/products/pdp-i2442507303.html,https://img.lazcdn.com/g/p/831894e506f11d5c5d310b0f908f292b.jpg_200x200q80.avif,Lazada,1/6/25
0188,Original Liquid Silicone Magnetic Phone Case For iPhone 16 15 14 13 12 11 Pro Max Wireless Charging For Magsafe 16 15 14 Plus Soft Silicone Shockproof Protective Case,3.36,4.0,570,https://www.lazada.sg//www.lazada.sg/products/pdp-i2972577067.html,https://img.lazcdn.com/g/p/3d30cf5b926777243c39b08077ca5484.jpg_200x200q80.avif,Lazada,1/6/25
0189,CrashStar With Logo MagSafe Leather Phone Case For iPhone 16 15 14 Pro Max 16 Plus 13 12 Pro Max 13 Mini Wireless Charging Magnetic Phone Cover Hard Anti-fall Shockproof Phone Casing Shell Hot Sale,9.98,4.0,207,https://www.lazada.sg//www.lazada.sg/products/pdp-i3131330015.html,https://img.lazcdn.com/g/p/e3d2cad571f9427d476460d10d1b01f7.jpg_200x200q80.avif,Lazada,1/6/25
0190,CrashStar Official MagSafe Liquid Silicone Phone Case With Logo For iPhone 16 15 14 Pro Max Plus 13 Mini 12 Pro Max Wireless Charging Hard Shockproof Phone Casing Skin-friendly Anti-fingerprint Phone Cover Shell With Velvet Inside,9.98,4.0,159,https://www.lazada.sg//www.lazada.sg/products/pdp-i3135991984.html,https://img.lazcdn.com/g/p/8567c1d5b0a00de8ddbcdfd3fe5df67a.jpg_200x200q80.avif,Lazada,1/6/25
0191,CrashStar Soft Transparent Shockproof Phone Case With Card Slot Holder For iPhone 16 15 14 13 12 11 Pro Max Mini X XR XS Max 8 7 Plus + SE 2020 Clear Silicone Phone Casing Cover With Full Cover Camera Protection Shell,1.90,4.0,955,https://www.lazada.sg//www.lazada.sg/products/pdp-i1840509119.html,https://img.lazcdn.com/g/p/ba93e215b0880d1e7003f67f7fa80b2e.jpg_200x200q80.avif,Lazada,1/6/25
0192,ESR Armor Tough Case with Stash Stand (HaloLock) Case | iPhone 15 Pro Max,38.00,5.0,2,https://www.lazada.sg//www.lazada.sg/products/pdp-i2889720278.html,https://img.lazcdn.com/g/p/bfb3880dbab9c8026837188e8fd36125.png_200x200q80.avif,Lazada,1/6/25
0193,Caudabe Sheath Phone Case for iPhone 15 Pro Max / iPhone 15 Pro / iPhone 15 Plus / iPhone 15. Cutout Action Button,30.00,5.0,1,https://www.lazada.sg//www.lazada.sg/products/pdp-i3214527609.html,https://img.lazcdn.com/g/p/c3b0eabc25cec47e95c06054ea083342.jpg_200x200q80.avif,Lazada,1/6/25
0194,SUPCASE UB Mag XT for iPhone 15 Pro Max Case 6.7 inch with Camera Cover Compatible with MagSafe Heavy Duty Rugged Case with Built in Kickstand,34.90,5.0,80,https://www.lazada.sg//www.lazada.sg/products/pdp-i2882793045.html,https://img.lazcdn.com/g/p/b6fa30815939e99f167e6d846473b273.jpg_200x200q80.avif,Lazada,1/6/25
0195,Anvers Magsafe Case for iphone 16/15/14/13/12 Pro Max with Magnetic Invisible Stand Shockproof Translucent Matte Ring Holder Phone Case,14.99,4.0,2738,https://www.lazada.sg//www.lazada.sg/products/pdp-i2668421942.html,https://img.lazcdn.com/g/p/7d58549b7e9c2da2837378283f107a29.jpg_200x200q80.avif,Lazada,1/6/25
0196,iPhone 16 / 16 Plus / 16 Pro / 16 Pro Max / 15 / 15 Plus / 15 Pro / 15 Pro Max / 14 Shockproof Clear Case Protector Cover,1.90,4.0,33,https://www.lazada.sg//www.lazada.sg/products/pdp-i2470660800.html,https://img.lazcdn.com/g/ff/kf/S5fa84c8d6a8a4cca95a61137376f4480W.jpg_200x200q80.avif,Lazada,1/6/25
0197,Case For Apple iPhone X XR XS Max 6 6S 7 8 Plus iPhone 11 12 13 14 15 Pro Max 14 15 Plus 12 Mini Case with Card Slots Retro Leather Stand Back Casing,6.26,4.0,1426,https://www.lazada.sg//www.lazada.sg/products/pdp-i438290744.html,https://img.lazcdn.com/g/p/4c3feb3ed16ba09993acafba75b6cf5a.jpg_200x200q80.avif,Lazada,1/6/25
0198,Luxury Magnetic Magsafe Matte Liquid Silicone Phone Case For iPhone 16 15 14 13 12 Pro Max Plus All Inclusive Lens Protection TPU Soft Case iPhone 16 Pro Max Shockproof Protective Back Cover Casing,2.90,4.0,977,https://www.lazada.sg//www.lazada.sg/products/pdp-i2863110242.html,https://img.lazcdn.com/g/p/5a28f30d96c65bc7259757093874cafc.jpg_200x200q80.avif,Lazada,1/6/25
0199,UGREEN Crystal Clear Original Protection Transparent for iPhone 15 pro max 15 pro 15,9.99,4.0,5,https://www.lazada.sg//www.lazada.sg/products/pdp-i2870552095.html,https://img.lazcdn.com/g/p/b0af40e4fcc26df7069fdcf40a32ee55.jpg_200x200q80.avif,Lazada,1/6/25
0200,Anvers Magsafe Case for iPhone 16 Pro Max/16 Pro/16/16 Plus/15/14/13/12/11/XR/XS Protective Cover,9.99,4.0,322,https://www.lazada.sg//www.lazada.sg/products/pdp-i2467020507.html,https://img.lazcdn.com/g/p/6084a3db2e5c5fb769df6239466d4f4c.jpg_200x200q80.avif,Lazada,1/6/25
0201,BKWHALE 360° Rotatable Stand Magnetic Phone Case For iPhone 16 Pro Max 16Plus 16e 16 15 14 Plus 11 12 13 14 15 Pro Max Shockproof Back Cover Magnetic Bracket Casing,11.80,5.0,10,https://www.lazada.sg//www.lazada.sg/products/pdp-i3202511287.html,https://img.lazcdn.com/g/p/1686a14f021367b421a43a29037a2439.jpg_200x200q80.avif,Lazada,1/6/25
0202,Luxury Matte Magnetic Translucent Case for iPhone 15 14 13 12 11 Pro Max Plus For Magsafe Wireless Charge Frosted Hard Cover,3.07,5.0,39,https://www.lazada.sg//www.lazada.sg/products/pdp-i3036893236.html,https://img.lazcdn.com/g/p/34de567497c629742f996813e144f94b.jpg_200x200q80.avif,Lazada,1/6/25
0203,For QuietComfort Noise Canceling Headset Ultra Headset Wireless Bluetooth Noise Reduction Headset,27.70,5.0,3,https://www.lazada.sg//www.lazada.sg/products/pdp-i3047676418.html,https://img.lazcdn.com/g/p/3b601ece2b87a587698ac44f09796bb0.jpg_200x200q80.avif,Lazada,1/6/25
0204,Bluetooth Earphone 5.1 Headphone Wireless Headphone With Mic Gaming Headphone Sports Earphone For Phone Tablet,12.90,5.0,21,https://www.lazada.sg//www.lazada.sg/products/pdp-i2894780355.html,https://img.lazcdn.com/g/p/db5bdd792ce29dc7fb0eaf398e80c711.jpg_200x200q80.avif,Lazada,1/6/25
0205,(SG Warranty)Bluetooth 5.0 Wireless cat Headphone LED Ear child headphone Stereo Sound Headset with microphone Support TF Card/AUX Noise Cancelling,12.90,4.0,283,https://www.lazada.sg//www.lazada.sg/products/pdp-i1854859438.html,https://img.lazcdn.com/g/p/4b62866f77020e63eff544c82b5d1165.jpg_200x200q80.avif,Lazada,1/6/25
0206,Wiresto Over The Ear Headphone Wireless Bluetooth Multifunctional Retractable Folding Headset With Plug-in Card Stereo HIFI Bass Earphone Bluetooth 5.0 With Noise Reduction,14.99,4.0,270,https://www.lazada.sg//www.lazada.sg/products/pdp-i2467810615.html,https://img.lazcdn.com/g/p/37fbbe0b0dd7eb8ca62ba581833340fe.jpg_200x200q80.avif,Lazada,1/6/25
0207,3.5mm/USB PC Headset 2 in 1 Conference Calls Wired Headphones with Noise-Cancelling Mic Learning Wire Control Computer Earphone,9.99,4.0,110,https://www.lazada.sg//www.lazada.sg/products/pdp-i2892841099.html,https://img.lazcdn.com/g/p/14a949027658dee0bdedd6dbe7de5535.jpg_200x200q80.avif,Lazada,1/6/25
